MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"James Wharton","Stockton South BC","","","£12,889.03","£0.00","","","","£100,347.86","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£113,236.89","","","","£19,486.53","£0.00","","Uncapped","£5,459.65","Uncapped","£0.00","£24,946.18","£138,183.07"
"Jamie Reed","Copeland CC","","","£16,298.23","£0.00","","","","£107,950.92","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,249.15","","","","£6,905.29","£0.00","","Uncapped","£15,367.04","Uncapped","£1,641.60","£23,913.93","£148,163.08"
"Jane Ellison","Battersea BC","","","£20,762.86","£0.00","","","","£111,156.49","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,919.35","","","","£0.00","£0.00","","Uncapped","£75.00","Uncapped","£0.00","£75.00","£131,994.35"
"Jason McCartney","Colne Valley CC","","","£13,855.63","£0.00","","","","£101,128.46","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£114,984.09","","","","£6,134.75","£0.00","","Uncapped","£1,811.70","Uncapped","£0.00","£7,946.45","£122,930.54"
"Jeffrey Donaldson","Lagan Valley","","","£19,567.11","£0.00","","","","£112,135.85","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,702.96","","","","£11,076.35","£0.00","","Uncapped","£31,505.34","Uncapped","£0.00","£42,581.69","£174,284.65"
"Jenny Chapman","Darlington BC","","","£19,852.13","£0.00","","","","£114,855.53","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£134,707.66","","","","£26,921.11","£0.00","","Uncapped","£7,426.00","Uncapped","£0.00","£34,347.11","£169,054.77"
"Jenny Willott","Cardiff Central BC","","","£17,810.73","£0.00","","","","£93,253.54","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£111,064.27","","","","£21,132.45","£0.00","","Uncapped","£7,566.70","Uncapped","£0.00","£28,699.15","£139,763.42"
"Jeremy Browne","Taunton Deane CC","","","£17,576.51","£0.00","","","","£99,642.01","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,218.52","","","","£0.00","£0.00","","Uncapped","£4,883.80","Uncapped","£0.00","£4,883.80","£122,102.32"
"Jeremy Corbyn","Islington North BC","","","£16,958.79","£0.00","","","","£112,110.19","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,068.98","","","","£0.00","£0.00","","Uncapped","£1,609.35","Uncapped","£0.00","£1,609.35","£130,678.33"
"Jeremy Hunt","South West Surrey CC","","","£12,586.69","£0.00","","","","£99,902.89","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,489.58","","","","£1,332.28","£0.00","","Uncapped","£2,139.99","Uncapped","£0.00","£3,472.27","£115,961.85"
"Jeremy Lefroy","Stafford CC","","","£18,124.43","£0.00","","","","£113,554.04","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,678.47","","","","£12,205.25","£0.00","","Uncapped","£2,614.69","Uncapped","£0.00","£14,819.94","£146,498.41"
"Jeremy Wright","Kenilworth and Southam CC","","","£17,059.48","£0.00","","","","£104,423.25","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£121,482.73","","","","£17,487.75","£0.00","","Uncapped","£6,373.13","Uncapped","£0.00","£23,860.88","£145,343.61"
"Jesse Norman","Hereford and South Herefordshire CC","","","£15,544.96","£0.00","","","","£106,514.08","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£122,059.04","","","","£0.00","£0.00","","Uncapped","£311.70","Uncapped","£0.00","£311.70","£122,370.74"
"Jessica Lee","Erewash CC","","","£9,808.33","£0.00","","","","£101,943.50","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£111,751.83","","","","£19,166.61","£0.00","","Uncapped","£4,085.55","Uncapped","£0.00","£23,252.16","£135,003.99"
"Jessica Morden","Newport East CC","","","£19,042.41","£0.00","","","","£108,093.97","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,136.38","","","","£9,303.96","£0.00","","Uncapped","£6,569.16","Uncapped","£627.57","£16,500.69","£143,637.07"
"Jim Cunningham","Coventry South BC","","","£13,374.90","£0.00","","","","£75,081.97","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£88,456.87","","","","£16,690.84","£0.00","","Uncapped","£1,294.45","Uncapped","£0.00","£17,985.29","£106,442.16"
"Jim Dobbin","Heywood and Middleton CC","","","£15,999.60","£0.00","","","","£115,534.51","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,534.11","","","","£1,949.78","£0.00","","Uncapped","£6,030.80","Uncapped","£0.00","£7,980.58","£139,514.69"
"Jim Dowd","Lewisham West and Penge BC","","","£24,222.58","£0.00","","","","£114,819.17","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,041.75","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£139,041.75"
"Jim Fitzpatrick","Poplar and Limehouse BC","","","£17,767.57","£0.00","","","","£110,499.39","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£128,266.96","","","","£0.00","£0.00","","Uncapped","£535.00","Uncapped","£0.00","£535.00","£128,801.96"
"Jim Hood","Lanark and Hamilton East CC","","","£16,311.53","£0.00","","","","£97,642.70","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£113,954.23","","","","£3,473.91","£0.00","","Uncapped","£14,760.01","Uncapped","£0.00","£18,233.92","£132,188.15"
"Jim McGovern","Dundee West BC","","","£20,106.63","£0.00","","","","£115,518.71","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,625.34","","","","£20,472.95","£0.00","","Uncapped","£16,288.24","Uncapped","£0.00","£36,761.19","£172,386.53"
"Jim Murphy","East Renfrewshire CC","","","£22,136.11","£0.00","","","","£118,952.33","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,088.44","","","","£17,633.07","£0.00","","Uncapped","£23,684.79","Uncapped","£0.00","£41,317.86","£182,406.30"
"Jim Shannon","Strangford","","","£18,799.39","£0.00","","","","£122,003.86","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,803.25","","","","£9,308.42","£0.00","","Uncapped","£26,967.70","Uncapped","£0.00","£36,276.12","£177,079.37"
"Jim Sheridan","Paisley and Renfrewshire North CC","","","£21,290.92","£0.00","","","","£102,693.50","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£123,984.42","","","","£20,616.70","£0.00","","Uncapped","£21,838.65","Uncapped","£67.50","£42,522.85","£166,507.27"
"Jo Johnson","Orpington BC","","","£23,005.92","£0.00","","","","£92,756.59","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£115,762.51","","","","£0.00","£0.00","","Uncapped","£2,417.55","Uncapped","£0.00","£2,417.55","£118,180.06"
"Jo Swinson","East Dunbartonshire CC","","","£14,849.59","£0.00","","","","£103,034.97","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,884.56","","","","£13,166.25","£0.00","","Uncapped","£8,503.39","Uncapped","£290.80","£21,960.44","£139,845.00"
"Joan Ruddock","Lewisham, Deptford BC","","","£24,532.41","£0.00","","","","£124,161.25","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,693.66","","","","£0.00","£0.00","","Uncapped","£767.90","Uncapped","£0.00","£767.90","£149,461.56"
"Joan Walley","Stoke-on-Trent North BC","","","£17,187.11","£0.00","","","","£103,164.77","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£120,351.88","","","","£5,087.24","£0.00","","Uncapped","£9,764.10","Uncapped","£0.00","£14,851.34","£135,203.22"
"Joe Benton","Bootle BC","","","£21,409.11","£0.00","","","","£97,412.50","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£118,821.61","","","","£2,696.29","£0.00","","Uncapped","£4,716.40","Uncapped","£0.00","£7,412.69","£126,234.30"
"John Baron","Basildon and Billericay BC","","","£20,835.82","£0.00","","","","£106,172.78","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,008.60","","","","£0.00","£0.00","","Uncapped","£1,861.54","Uncapped","£0.00","£1,861.54","£128,870.14"
"John Bercow","Buckingham CC","","","£5,230.70","£0.00","","","","£83,814.72","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£89,045.42","","","","£0.00","£0.00","","Uncapped","£3,639.35","Uncapped","£0.00","£3,639.35","£92,684.77"
"John Cryer","Leyton and Wanstead BC","","","£24,288.24","£0.00","","","","£108,307.95","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£132,596.19","","","","£0.00","£0.00","","Uncapped","£86.60","Uncapped","£0.00","£86.60","£132,682.79"
"John Denham","Southampton, Itchen BC","","","£18,343.63","£0.00","","","","£105,992.81","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,336.44","","","","£11,594.31","£0.00","","Uncapped","£4,276.63","Uncapped","£0.00","£15,870.94","£140,207.38"
"John Glen","Salisbury CC","","","£18,737.26","£0.00","","","","£103,558.01","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£122,295.27","","","","£24,250.32","£0.00","","Uncapped","£5,516.45","Uncapped","£0.00","£29,766.77","£152,062.04"
"John Hayes","South Holland and The Deepings CC","","","£13,669.10","£0.00","","","","£119,324.57","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£132,993.67","","","","£16,981.74","£0.00","","Uncapped","£9,925.95","Uncapped","£0.00","£26,907.69","£159,901.36"
"John Healey","Wentworth and Dearne CC","","","£20,599.36","£0.00","","","","£112,196.64","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£132,796.00","","","","£18,462.26","£0.00","","Uncapped","£13,923.84","Uncapped","£69.50","£32,455.60","£165,251.60"
"John Hemming","Birmingham, Yardley BC","","","£16,919.13","£0.00","","","","£118,514.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,433.53","","","","£0.00","£0.00","","Uncapped","£2,699.05","Uncapped","£0.00","£2,699.05","£138,132.58"
"John Howell","Henley CC","","","£5,093.13","£0.00","","","","£104,427.86","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£109,520.99","","","","£18,533.88","£0.00","","Uncapped","£1,401.79","Uncapped","£0.00","£19,935.67","£129,456.66"
"John Leech","Manchester, Withington BC","","","£20,430.13","£0.00","","","","£121,436.12","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,866.25","","","","£17,234.45","£0.00","","Uncapped","£8,580.21","Uncapped","£0.00","£25,814.66","£167,680.91"
"John Mann","Bassetlaw CC","","","£21,266.68","£0.00","","","","£105,904.37","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,171.05","","","","£8,280.00","£0.00","","Uncapped","£6,397.09","Uncapped","£333.90","£15,010.99","£142,182.04"
"John McDonnell","Hayes and Harlington BC","","","£22,260.05","£0.00","","","","£108,565.22","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,825.27","","","","£0.00","£0.00","","Uncapped","£599.85","Uncapped","£0.00","£599.85","£131,425.12"
"John Penrose","Weston-Super-Mare CC","","","£14,290.11","£0.00","","","","£75,553.75","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£89,843.86","","","","£0.00","£0.00","","Uncapped","£5,683.02","Uncapped","£0.00","£5,683.02","£95,526.88"
"John Pugh","Southport BC","","","£19,006.98","£0.00","","","","£94,061.08","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£113,068.06","","","","£19,137.41","£0.00","","Uncapped","£4,031.35","Uncapped","£0.00","£23,168.76","£136,236.82"
"John Randall","Uxbridge and South Ruislip BC","","","£1,211.34","£0.00","","","","£83,025.68","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£84,237.02","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£84,237.02"
"John Redwood","Wokingham CC","","","£3,313.77","£0.00","","","","£57,142.54","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£60,456.31","","","","£4,986.47","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£4,986.47","£65,442.78"
"John Robertson","Glasgow North West BC","","","£15,754.50","£0.00","","","","£101,846.28","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,600.78","","","","£17,713.48","£0.00","","Uncapped","£15,663.03","Uncapped","£0.00","£33,376.51","£150,977.29"
"John Spellar","Warley BC","","","£12,177.17","£0.00","","","","£102,287.50","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£114,464.67","","","","£1,928.60","£0.00","","Uncapped","£3,859.70","Uncapped","£0.00","£5,788.30","£120,252.97"
"John Stanley","Tonbridge and Malling CC","","","£4,514.00","£0.00","","","","£75,826.95","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£80,340.95","","","","£0.00","£0.00","","Uncapped","£804.20","Uncapped","£0.00","£804.20","£81,145.15"
"John Stevenson","Carlisle CC","","","£23,556.15","£0.00","","","","£73,038.78","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£96,594.93","","","","£13,423.26","£0.00","","Uncapped","£11,720.16","Uncapped","£0.00","£25,143.42","£121,738.35"
"John Thurso","Caithness, Sutherland and Easter Ross CC","","","£7,703.55","£0.00","","","","£102,537.48","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£110,241.03","","","","£17,846.04","£0.00","","Uncapped","£33,410.14","Uncapped","£0.00","£51,256.18","£161,497.21"
"John Whittingdale","Maldon CC","","","£7,500.33","£0.00","","","","£86,748.91","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£94,249.24","","","","£3,550.21","£0.00","","Uncapped","£3,610.40","Uncapped","£0.00","£7,160.61","£101,409.85"
"John Woodcock","Barrow and Furness CC","","","£21,204.65","£0.00","","","","£115,293.13","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£136,497.78","","","","£14,470.96","£0.00","","Uncapped","£6,705.89","Uncapped","£0.00","£21,176.85","£157,674.63"
"Jon Cruddas","Dagenham and Rainham BC","","","£27,232.87","£0.00","","","","£135,105.69","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£162,338.56","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£162,338.56"
"Jon Trickett","Hemsworth CC","","","£21,487.30","£0.00","","","","£114,860.61","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£136,347.91","","","","£15,600.00","£0.00","","Uncapped","£5,421.75","Uncapped","£0.00","£21,021.75","£157,369.66"
"Jonathan Ashworth","Leicester South BC","","","£18,959.63","£0.00","","","","£86,035.90","£0.00","n/a","","£1,950.99","£0.00","n/a","","£0.00","£0.00","£106,946.52","","","","£15,149.92","£0.00","","Uncapped","£5,281.84","Uncapped","£0.00","£20,431.76","£127,378.28"
"Jonathan Djanogly","Huntingdon CC","","","£12,672.01","£0.00","","","","£99,593.33","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,265.34","","","","£0.00","£0.00","","Uncapped","£667.30","Uncapped","£0.00","£667.30","£112,932.64"
"Jonathan Edwards","Carmarthen East and Dinefwr CC","","","£12,655.92","£0.00","","","","£100,331.39","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,987.31","","","","£19,290.25","£0.00","","Uncapped","£5,172.95","Uncapped","£0.00","£24,463.20","£137,450.51"
"Jonathan Evans","Cardiff North BC","","","£20,514.57","£0.00","","","","£112,039.56","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£132,554.13","","","","£19,900.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£19,900.00","£152,454.13"
"Jonathan Lord","Woking CC","","","£9,182.49","£0.00","","","","£88,445.77","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£97,628.26","","","","£0.00","£0.00","","Uncapped","£1,248.95","Uncapped","£0.00","£1,248.95","£98,877.21"
"Jonathan Reynolds","Stalybridge and Hyde CC","","","£21,345.50","£0.00","","","","£102,632.85","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£123,978.35","","","","£16,916.07","£0.00","","Uncapped","£9,207.26","Uncapped","£0.00","£26,123.33","£150,101.68"
"Julian Brazier","Canterbury CC","","","£9,504.41","£0.00","","","","£113,173.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£122,677.81","","","","£16,167.90","£0.00","","Uncapped","£4,110.05","Uncapped","£45.10","£20,323.05","£143,000.86"
"Julian Huppert","Cambridge BC","","","£20,221.07","£0.00","","","","£111,283.11","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,504.18","","","","£14,765.46","£0.00","","Uncapped","£2,456.80","Uncapped","£0.00","£17,222.26","£148,726.44"
"Julian Lewis","New Forest East CC","","","£11,835.68","£0.00","","","","£101,187.00","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£113,022.68","","","","£6,926.38","£0.00","","Uncapped","£3,893.20","Uncapped","£0.00","£10,819.58","£123,842.26"
"Julian Smith","Skipton and Ripon CC","","","£11,453.22","£0.00","","","","£118,172.17","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,625.39","","","","£0.00","£0.00","","Uncapped","£7,787.13","Uncapped","£0.00","£7,787.13","£137,412.52"
"Julian Sturdy","York Outer CC","","","£11,710.61","£0.00","","","","£74,679.30","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£86,389.91","","","","£18,981.12","£0.00","","Uncapped","£4,862.55","Uncapped","£0.00","£23,843.67","£110,233.58"
"Julie Elliott","Sunderland Central BC","","","£18,778.57","£0.00","","","","£111,722.16","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,500.73","","","","£15,881.50","£0.00","","Uncapped","£6,110.02","Uncapped","£0.00","£21,991.52","£152,492.25"
"Julie Hilling","Bolton West CC","","","£21,463.02","£0.00","","","","£121,337.18","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,800.20","","","","£17,816.03","£0.00","","Uncapped","£8,014.81","Uncapped","£0.00","£25,830.84","£168,631.04"
