MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Martin Caton","Gower CC","£22,750.00","","£9,331.11","£13,418.89","","£137,200.00","","£95,855.28","£41,344.72","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£105,186.39","£8,850.00","","","£3,419.42","£5,430.58","","Uncapped","£5,359.75","Uncapped","£0.00","£8,779.17","£113,965.56"
"Martin Horwood","Cheltenham BC","£22,750.00","","£22,209.21","£540.79","","£140,229.00","","£140,204.64","£24.36","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£162,413.85","£20,100.00","","","£16,451.61","£3,648.39","","Uncapped","£7,130.40","Uncapped","£0.00","£23,582.01","£185,995.86"
"Martin Vickers","Cleethorpes CC","£22,750.00","","£10,450.89","£12,299.11","","£137,211.00","","£102,539.92","£34,671.08","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,990.81","£20,100.00","","","£17,135.18","£2,964.82","","Uncapped","£4,788.65","Uncapped","£0.00","£21,923.83","£134,914.64"
"Mary Creagh","Wakefield CC","£22,750.00","","£19,544.74","£3,205.26","","£137,200.00","","£126,299.97","£10,900.03","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£145,844.71","£8,850.00","","","£3,947.13","£4,902.87","","Uncapped","£10,312.83","Uncapped","£133.50","£14,393.46","£160,238.17"
"Mary Glindon","North Tyneside BC","£22,750.00","","£17,544.99","£5,205.01","","£137,200.00","","£113,864.44","£23,335.56","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,409.43","£19,233.00","","","£17,473.32","£1,759.68","","Uncapped","£10,881.32","Uncapped","£0.00","£28,354.64","£159,764.07"
"Mary MacLeod","Brentford and Isleworth BC","£25,350.00","","£13,637.00","£11,713.00","","£144,418.00","","£136,925.06","£7,492.94","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,562.06","","","","£0.00","£0.00","","Uncapped","£249.95","Uncapped","£0.00","£249.95","£150,812.01"
"Matthew Hancock","West Suffolk CC","£22,750.00","","£16,592.33","£6,157.67","","£137,200.00","","£133,435.84","£3,764.16","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,028.17","£18,325.00","","","£17,136.63","£1,188.37","","Uncapped","£4,382.48","Uncapped","£0.00","£21,519.11","£171,547.28"
"Matthew Offord","Hendon BC","£25,350.00","","£21,440.51","£3,909.49","","£145,727.00","","£132,694.49","£13,032.51","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,135.00","","","","£0.00","£0.00","","Uncapped","£382.83","Uncapped","£0.00","£382.83","£154,517.83"
"Meg Hillier","Hackney South and Shoreditch BC","£25,350.00","","£12,098.20","£13,251.80","","£152,340.33","","£151,754.27","£586.06","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£163,852.47","","","","£0.00","£0.00","","Uncapped","£496.30","Uncapped","£0.00","£496.30","£164,348.77"
"Meg Munn","Sheffield, Heeley BC","£22,750.00","","£16,375.15","£6,374.85","","£143,318.00","","£127,809.53","£15,508.47","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,184.68","£20,100.00","","","£20,100.00","£0.00","","Uncapped","£7,285.15","Uncapped","£0.00","£27,385.15","£171,569.83"
"Mel Stride","Central Devon CC","£22,750.00","","£8,370.90","£14,379.10","","£137,200.00","","£122,678.26","£14,521.74","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,049.16","£8,850.00","","","£5,306.63","£3,543.37","","Uncapped","£6,900.44","Uncapped","£0.00","£12,207.07","£143,256.23"
"Menzies Campbell","North East Fife CC","£22,750.00","","£13,043.13","£9,706.87","","£153,404.00","","£144,945.14","£8,458.86","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£157,988.27","£20,100.00","","","£8,910.63","£11,189.37","","Uncapped","£15,851.75","Uncapped","£0.00","£24,762.38","£182,750.65"
"Michael Connarty","Linlithgow and East Falkirk CC","£22,750.00","","£23,042.57","£0.00","","£137,200.00","","£134,108.88","£3,091.12","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£157,151.45","£20,100.00","","","£20,100.00","£0.00","","Uncapped","£16,388.43","Uncapped","£0.00","£36,488.43","£193,639.88"
"Michael Dugher","Barnsley East CC","£22,750.00","","£17,259.16","£5,490.84","","£137,200.00","","£132,271.17","£4,928.83","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,530.33","£17,425.00","","","£14,147.98","£3,277.02","","Uncapped","£8,424.20","Uncapped","£0.00","£22,572.18","£172,102.51"
"Michael Ellis","Northampton North BC","£22,750.00","","£5,210.57","£17,539.43","","£137,200.00","","£111,171.75","£26,028.25","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£116,382.32","£20,100.00","","","£19,951.11","£148.89","","Uncapped","£0.00","Uncapped","£0.00","£19,951.11","£136,333.43"
"Michael Fabricant","Lichfield CC","£22,750.00","","£5,539.33","£17,210.67","","£137,200.00","","£89,520.72","£47,679.28","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£95,060.05","£11,050.00","","","£10,216.74","£833.26","","Uncapped","£6,045.80","Uncapped","£0.00","£16,262.54","£111,322.59"
"Michael Fallon","Sevenoaks CC","£25,350.00","","£529.93","£24,820.07","","£144,000.00","","£93,688.39","£50,311.61","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£94,218.32","","","","£0.00","£0.00","","Uncapped","£65.45","Uncapped","£0.00","£65.45","£94,283.77"
"Michael Gove","Surrey Heath CC","£22,750.00","","£20,743.68","£2,006.32","","£137,200.00","","£136,144.41","£1,055.59","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,888.09","","","","£0.00","£0.00","","Uncapped","£249.35","Uncapped","£0.00","£249.35","£157,137.44"
"Michael McCann","East Kilbride, Strathaven and Lesmahagow CC","£22,750.00","","£20,862.09","£1,887.91","","£137,200.00","","£132,424.45","£4,775.55","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,286.54","£22,525.00","","","£19,231.51","£3,293.49","","Uncapped","£18,773.97","Uncapped","£0.00","£38,005.48","£191,292.02"
"Michael Meacher","Oldham West and Royton BC","£23,762.00","","£24,146.52","£0.00","","£137,200.00","","£136,534.31","£665.69","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,680.83","£10,150.00","","","£8,323.52","£1,826.48","","Uncapped","£1,444.25","Uncapped","£0.00","£9,767.77","£170,448.60"
"Michael Moore","Berwickshire, Roxburgh and Selkirk CC","£22,750.00","","£21,645.51","£1,104.49","","£152,662.00","","£128,026.65","£24,635.35","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,672.16","","","","£13,800.00","£0.00","","Uncapped","£23,165.38","Uncapped","£0.00","£36,965.38","£186,637.54"
"Michelle Gildernew","Fermanagh and South Tyrone","£22,750.00","","£12,370.61","£10,379.39","","£137,200.00","","£112,412.42","£24,787.58","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,783.03","","","","£0.00","£0.00","","Uncapped","£2,025.80","Uncapped","£0.00","£2,025.80","£126,808.83"
"Mike Crockart","Edinburgh West BC","£32,829.00","","£33,655.94","£0.00","","£137,200.00","","£113,030.80","£24,169.20","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,686.74","","","","£9,152.50","£0.00","","Uncapped","£19,168.78","Uncapped","£658.90","£28,980.18","£175,666.92"
"Mike Freer","Finchley and Golders Green BC","£25,350.00","","£22,881.10","£2,468.90","","£144,000.00","","£121,214.57","£22,785.43","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,095.67","","","","£0.00","£0.00","","Uncapped","£165.95","Uncapped","£0.00","£165.95","£144,261.62"
"Mike Gapes","Ilford South BC","£25,350.00","","£23,848.50","£1,501.50","","£144,000.00","","£137,546.01","£6,453.99","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£161,394.51","","","","£0.00","£0.00","","Uncapped","£457.10","Uncapped","£0.00","£457.10","£161,851.61"
"Mike Hancock","Portsmouth South BC","£22,750.00","","£21,608.21","£1,141.79","","£142,633.00","","£112,077.14","£30,555.86","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,685.35","","","","£0.00","£0.00","","Uncapped","£4,639.50","Uncapped","£0.00","£4,639.50","£138,324.85"
"Mike Kane","Wythenshawe and Sale East BC","£3,792.00","","£1,049.85","£2,742.15","","£22,867.00","","£15,523.40","£7,343.60","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£16,573.25","","","","£2,250.00","£0.00","","Uncapped","£851.10","Uncapped","£0.00","£3,101.10","£19,674.35"
"Mike Penning","Hemel Hempstead CC","£22,750.00","","£18,431.42","£4,318.58","","£137,200.00","","£107,954.51","£29,245.49","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,385.93","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£126,385.93"
"Mike Thornton","Eastleigh BC","£22,750.00","","£21,660.11","£1,089.89","","£137,200.00","","£115,325.85","£21,874.15","£6,000.00","","£3,043.11","£2,956.89","n/a","","£0.00","£0.00","£140,029.07","£20,100.00","","","£17,968.07","£2,131.93","","Uncapped","£2,018.43","Uncapped","£0.00","£19,986.50","£160,015.57"
"Mike Weatherley","Hove BC","£22,750.00","","£22,661.64","£88.36","","£137,200.00","","£135,487.58","£1,712.42","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,149.22","£22,525.00","","","£21,610.87","£914.13","","Uncapped","£1,958.10","Uncapped","£420.00","£23,988.97","£182,138.19"
"Mike Weir","Angus CC","£22,750.00","","£18,295.15","£4,454.85","","£137,200.00","","£93,589.56","£43,610.44","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£111,884.71","£20,100.00","","","£20,100.00","£0.00","","Uncapped","£17,250.08","Uncapped","£0.00","£37,350.08","£149,234.79"
"Mike Wood","Batley and Spen BC","£22,750.00","","£15,032.23","£7,717.77","","£137,200.00","","£134,495.46","£2,704.54","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,527.69","£20,100.00","","","£19,899.52","£200.48","","Uncapped","£6,185.65","Uncapped","£0.00","£26,085.17","£175,612.86"
"Nadhim Zahawi","Stratford-on-Avon CC","£22,750.00","","£16,148.26","£6,601.74","","£139,825.00","","£138,420.19","£1,404.81","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,568.45","£8,850.00","","","£3,749.05","£5,100.95","","Uncapped","£3,860.46","Uncapped","£0.00","£7,609.51","£162,177.96"
"Nadine Dorries","Mid Bedfordshire CC","£22,750.00","","£10,327.18","£12,422.82","","£137,200.00","","£136,245.63","£954.37","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,572.81","£20,100.00","","","£9,149.64","£10,950.36","","Uncapped","£1,934.03","Uncapped","£0.00","£11,083.67","£157,656.48"
"Naomi Long","Belfast East","£22,750.00","","£18,870.69","£3,879.31","","£137,200.00","","£127,292.71","£9,907.29","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,163.40","£20,100.00","","","£19,651.60","£448.40","","Uncapped","£9,834.72","Uncapped","£0.00","£29,486.32","£175,649.72"
"Natascha Engel","North East Derbyshire CC","£22,750.00","","£20,733.11","£2,016.89","","£137,223.00","","£128,050.40","£9,172.60","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,783.51","£27,375.00","","","£21,377.13","£5,997.87","","Uncapped","£9,250.85","Uncapped","£0.00","£30,627.98","£179,411.49"
"Neil Carmichael","Stroud CC","£22,750.00","","£22,222.74","£527.26","","£151,393.00","","£147,521.83","£3,871.17","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£169,744.57","£20,100.00","","","£18,814.49","£1,285.51","","Uncapped","£5,325.74","Uncapped","£1,202.76","£25,342.99","£195,087.56"
"Neil Parish","Tiverton and Honiton CC","£22,750.00","","£3,710.08","£19,039.92","","£137,200.00","","£120,596.29","£16,603.71","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,306.37","£20,100.00","","","£20,100.00","£0.00","","Uncapped","£6,317.25","Uncapped","£0.00","£26,417.25","£150,723.62"
"Nia Griffith","Llanelli CC","£22,750.00","","£22,507.16","£242.84","","£147,340.00","","£147,919.78","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£170,426.94","","","","£0.00","£0.00","","Uncapped","£5,791.75","Uncapped","£0.00","£5,791.75","£176,218.69"
"Nic Dakin","Scunthorpe CC","","","£21,496.41","£0.00","","","","£126,085.57","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,581.98","","","","£20,087.91","£0.00","","Uncapped","£10,429.63","Uncapped","£0.00","£30,517.54","£178,099.52"
"Nicholas Brown","Newcastle upon Tyne East BC","£22,750.00","","£18,997.80","£3,752.20","","£137,200.00","","£130,220.49","£6,979.51","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,218.29","£8,850.00","","","£5,948.12","£2,901.88","","Uncapped","£7,262.25","Uncapped","£0.00","£13,210.37","£162,428.66"
"Nicholas Soames","Mid Sussex CC","£22,750.00","","£16,119.89","£6,630.11","","£137,200.00","","£108,589.57","£28,610.43","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,709.46","£8,850.00","","","£3,845.50","£5,004.50","","Uncapped","£1,841.10","Uncapped","£0.00","£5,686.60","£130,396.06"
"Nick Boles","Grantham and Stamford CC","£22,750.00","","£13,250.97","£9,499.03","","£137,200.00","","£131,987.06","£5,212.94","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£145,238.03","£10,150.00","","","£8,176.66","£1,973.34","","Uncapped","£5,122.05","Uncapped","£420.00","£13,718.71","£158,956.74"
"Nick Clegg","Sheffield, Hallam CC","£22,750.00","","£18,470.40","£4,279.60","","£137,200.00","","£129,615.08","£7,584.92","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,085.48","£18,325.00","","","£10,362.80","£7,962.20","","Uncapped","£1,382.05","Uncapped","£0.00","£11,744.85","£159,830.33"
"Nick de Bois","Enfield North BC","£25,350.00","","£22,306.93","£3,043.07","","£144,000.00","","£129,778.31","£14,221.69","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,085.24","","","","£0.00","£0.00","","Uncapped","£1,377.78","Uncapped","£0.00","£1,377.78","£153,463.02"
"Nick Gibb","Bognor Regis and Littlehampton CC","£22,750.00","","£10,126.77","£12,623.23","","£137,200.00","","£100,269.60","£36,930.40","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£110,396.37","","","","£0.00","£0.00","","Uncapped","£6,680.25","Uncapped","£0.00","£6,680.25","£117,076.62"
"Nick Harvey","North Devon CC","£22,750.00","","£19,807.12","£2,942.88","","£137,200.00","","£137,174.86","£25.14","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,981.98","£24,950.00","","","£22,047.67","£2,902.33","","Uncapped","£12,353.66","Uncapped","£0.00","£34,401.33","£191,383.31"
"Nick Herbert","Arundel and South Downs CC","£22,750.00","","£6,475.32","£16,274.68","","£137,200.00","","£108,871.50","£28,328.50","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£115,346.82","","","","£0.00","£0.00","","Uncapped","£1,955.30","Uncapped","£0.00","£1,955.30","£117,302.12"
"Nick Hurd","Ruislip, Northwood and Pinner BC","£25,350.00","","£18,727.63","£6,622.37","","£144,000.00","","£135,892.76","£8,107.24","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,620.39","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£154,620.39"
"Nick Raynsford","Greenwich and Woolwich BC","£25,350.00","","£13,593.05","£11,756.95","","£144,000.00","","£132,368.59","£11,631.41","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£145,961.64","","","","£0.00","£0.00","","Uncapped","£153.80","Uncapped","£0.00","£153.80","£146,115.44"
"Nick Smith","Blaenau Gwent CC","£22,750.00","","£17,840.64","£4,909.36","","£137,200.00","","£133,957.13","£3,242.87","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,797.77","£8,850.00","","","£3,748.75","£5,101.25","","Uncapped","£8,923.17","Uncapped","£0.00","£12,671.92","£164,469.69"
"Nicky Morgan","Loughborough CC","£22,750.00","","£13,837.55","£8,912.45","","£137,200.00","","£134,392.36","£2,807.64","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,229.91","£22,525.00","","","£19,862.43","£2,662.57","","Uncapped","£8,940.40","Uncapped","£0.00","£28,802.83","£177,032.74"
"Nicola Blackwood","Oxford West and Abingdon CC","£22,750.00","","£13,486.53","£9,263.47","","£137,200.00","","£134,249.36","£2,950.64","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,735.89","£20,100.00","","","£18,076.34","£2,023.66","","Uncapped","£1,199.30","Uncapped","£0.00","£19,275.64","£167,011.53"
"Nigel Adams","Selby and Ainsty CC","£22,750.00","","£16,579.71","£6,170.29","","£150,780.00","","£134,577.89","£16,202.11","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,157.60","£27,375.00","","","£24,479.79","£2,895.21","","Uncapped","£10,963.24","Uncapped","£0.00","£35,443.03","£186,600.63"
"Nigel Dodds","Belfast North","£22,750.00","","£12,476.75","£10,273.25","","£137,200.00","","£103,239.31","£33,960.69","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£115,716.06","£20,100.00","","","£19,612.34","£487.66","","Uncapped","£13,128.63","Uncapped","£0.00","£32,740.97","£148,457.03"
"Nigel Evans","Ribble Valley CC","£22,750.00","","£4,154.88","£18,595.12","","£151,293.00","","£130,874.85","£20,418.15","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,029.73","£20,100.00","","","£18,516.39","£1,583.61","","Uncapped","£8,810.59","Uncapped","£0.00","£27,326.98","£162,356.71"
"Nigel Mills","Amber Valley CC","£22,750.00","","£15,142.19","£7,607.81","","£137,200.00","","£119,706.60","£17,493.40","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£134,848.79","","","","£11,743.66","£0.00","","Uncapped","£4,902.34","Uncapped","£0.00","£16,646.00","£151,494.79"
"Norman Baker","Lewes CC","£24,750.00","","£24,647.58","£102.42","","£137,200.00","","£136,236.55","£963.45","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,884.13","£23,131.00","","","£22,511.67","£619.33","","Uncapped","£5,175.48","Uncapped","£0.00","£27,687.15","£188,571.28"
"Norman Lamb","North Norfolk CC","£22,750.00","","£21,678.76","£1,071.24","","£151,390.00","","£145,565.77","£5,824.23","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£167,244.53","","","","£6,000.00","£0.00","","Uncapped","£6,073.00","Uncapped","£0.00","£12,073.00","£179,317.53"
"Oliver Colvile","Plymouth, Sutton and Devonport BC","£22,750.00","","£14,416.31","£8,333.69","","£137,200.00","","£132,507.19","£4,692.81","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,923.50","£8,850.00","","","£3,347.52","£5,502.48","","Uncapped","£11,968.29","Uncapped","£0.00","£15,315.81","£162,239.31"
"Oliver Heald","North East Hertfordshire CC","£22,750.00","","£16,663.52","£6,086.48","","£139,235.00","","£120,962.39","£18,272.61","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£137,625.91","£8,850.00","","","£3,615.53","£5,234.47","","Uncapped","£2,174.10","Uncapped","£0.00","£5,789.63","£143,415.54"
"Oliver Letwin","West Dorset CC","£22,750.00","","£12,269.15","£10,480.85","","£137,200.00","","£114,752.06","£22,447.94","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,021.21","","","","£0.00","£0.00","","Uncapped","£1,631.05","Uncapped","£0.00","£1,631.05","£128,652.26"
"Owen Paterson","North Shropshire CC","£22,750.00","","£13,164.96","£9,585.04","","£161,541.00","","£122,632.01","£38,908.99","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,796.97","£8,850.00","","","£2,408.12","£6,441.88","","Uncapped","£2,336.70","Uncapped","£0.00","£4,744.82","£140,541.79"
"Owen Smith","Pontypridd CC","£22,750.00","","£20,170.51","£2,579.49","","£137,200.00","","£121,172.10","£16,027.90","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,342.61","£27,375.00","","","£21,245.87","£6,129.13","","Uncapped","£8,163.95","Uncapped","£0.00","£29,409.82","£170,752.43"
"Pamela Nash","Airdrie and Shotts CC","£22,750.00","","£20,582.96","£2,167.04","","£137,200.00","","£120,542.23","£16,657.77","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,125.19","£20,100.00","","","£20,763.82","£0.00","","Uncapped","£17,009.13","Uncapped","£0.00","£37,772.95","£178,898.14"
"Pat Doherty","West Tyrone","£22,750.00","","£15,336.94","£7,413.06","","£137,200.00","","£133,521.91","£3,678.09","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,858.85","","","","£0.00","£0.00","","Uncapped","£388.29","Uncapped","£0.00","£388.29","£149,247.14"
"Pat Glass","North West Durham CC","£22,750.00","","£21,989.75","£760.25","","£137,200.00","","£130,646.17","£6,553.83","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,635.92","£20,100.00","","","£13,539.76","£6,560.24","","Uncapped","£13,966.60","Uncapped","£0.00","£27,506.36","£180,142.28"
"Pat McFadden","Wolverhampton South East BC","£22,750.00","","£22,637.69","£112.31","","£137,200.00","","£102,864.02","£34,335.98","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£125,501.71","£12,575.00","","","£9,634.61","£2,940.39","","Uncapped","£7,185.12","Uncapped","£0.00","£16,819.73","£142,321.44"
"Patrick McLoughlin","Derbyshire Dales CC","£22,750.00","","£13,230.05","£9,519.95","","£141,183.00","","£113,893.21","£27,289.79","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,123.26","£8,850.00","","","£6,175.25","£2,674.75","","Uncapped","£9,994.11","Uncapped","£3,775.20","£19,944.56","£147,067.82"
"Patrick Mercer","Newark CC","£22,750.00","","£15,208.72","£7,541.28","","£137,200.00","","£109,427.42","£27,772.58","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,636.14","£14,950.00","","","£7,289.93","£7,660.07","","Uncapped","£12,408.80","Uncapped","£0.00","£19,698.73","£144,334.87"
"Paul Beresford","Mole Valley CC","£25,350.00","","£6,178.52","£19,171.48","","£159,404.00","","£138,421.72","£20,982.28","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,600.24","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£144,600.24"
"Paul Blomfield","Sheffield Central BC","£22,750.00","","£16,980.38","£5,769.62","","£137,200.00","","£135,290.25","£1,909.75","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,270.63","£20,100.00","","","£20,100.00","£0.00","","Uncapped","£5,065.86","Uncapped","£0.00","£25,165.86","£177,436.49"
"Paul Burstow","Sutton and Cheam BC","£25,350.00","","£24,885.08","£464.92","","£144,000.00","","£144,452.39","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£169,337.47","","","","£0.00","£0.00","","Uncapped","£234.80","Uncapped","£0.00","£234.80","£169,572.27"
"Paul Farrelly","Newcastle-under-Lyme BC","£22,750.00","","£21,424.81","£1,325.19","","£137,200.00","","£137,959.69","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,384.50","£8,850.00","","","£4,285.68","£4,564.32","","Uncapped","£16,941.86","Uncapped","£0.00","£21,227.54","£180,612.04"
"Paul Flynn","Newport West CC","£22,750.00","","£4,827.55","£17,922.45","","£137,200.00","","£134,920.67","£2,279.33","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,748.22","£8,850.00","","","£5,972.82","£2,877.18","","Uncapped","£5,275.90","Uncapped","£0.00","£11,248.72","£150,996.94"
"Paul Goggins","Wythenshawe and Sale East BC","£17,064.00","","£15,251.22","£1,812.78","","£102,900.00","","£88,398.52","£14,501.48","n/a","","£0.00","£0.00","£90,328.00","","£86,441.56","£3,886.44","£190,091.30","£15,075.00","","","£13,346.40","£1,728.60","","Uncapped","£8,645.95","Uncapped","£0.00","£21,992.35","£212,083.65"
"Paul Maskey","Belfast West","£22,750.00","","£19,300.54","£3,449.46","","£137,200.00","","£105,883.20","£31,316.80","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£125,183.74","","","","£0.00","£0.00","","Uncapped","£2,518.82","Uncapped","£0.00","£2,518.82","£127,702.56"
"Paul Maynard","Blackpool North and Cleveleys BC","£20,638.03","","£22,220.17","£0.00","","£137,200.00","","£147,940.11","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£170,160.28","£11,050.00","","","£8,815.05","£2,234.95","","Uncapped","£17,940.60","Uncapped","£0.00","£26,755.65","£196,915.93"
"Paul Murphy","Torfaen CC","£22,750.00","","£20,118.36","£2,631.64","","£137,200.00","","£135,571.85","£1,628.15","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,690.21","£8,850.00","","","£4,745.61","£4,104.39","","Uncapped","£7,344.25","Uncapped","£0.00","£12,089.86","£167,780.07"
"Paul Uppal","Wolverhampton South West BC","£22,750.00","","£19,097.44","£3,652.56","","£137,200.00","","£122,914.46","£14,285.54","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,011.90","","","","£14,850.00","£0.00","","Uncapped","£5,171.02","Uncapped","£0.00","£20,021.02","£162,032.92"
"Pauline Latham","Mid Derbyshire CC","£22,750.00","","£21,441.56","£1,308.44","","£142,491.00","","£123,485.60","£19,005.40","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,927.16","","","","£11,569.00","£0.00","","Uncapped","£10,508.73","Uncapped","£0.00","£22,077.73","£167,004.89"
"Penny Mordaunt","Portsmouth North BC","£22,750.00","","£22,686.49","£63.51","","£140,207.00","","£139,031.63","£1,175.37","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£161,718.12","£20,100.00","","","£20,024.54","£75.46","","Uncapped","£4,958.84","Uncapped","£400.00","£25,383.38","£187,101.50"
"Pete Wishart","Perth and North Perthshire CC","£22,750.00","","£18,058.16","£4,691.84","","£137,200.00","","£113,800.17","£23,399.83","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,858.33","£20,100.00","","","£19,020.23","£1,079.77","","Uncapped","£23,229.18","Uncapped","£4,335.71","£46,585.12","£178,443.45"
"Peter Aldous","Waveney CC","£22,750.00","","£20,578.92","£2,171.08","","£137,200.00","","£135,972.52","£1,227.48","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,551.44","£20,100.00","","","£20,100.00","£0.00","","Uncapped","£194.66","Uncapped","£0.00","£20,294.66","£176,846.10"
"Peter Bone","Wellingborough CC","£22,750.00","","£16,975.83","£5,774.17","","£137,200.00","","£137,574.13","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,549.96","£22,525.00","","","£25,243.39","£0.00","","Uncapped","£12,596.95","Uncapped","£298.72","£38,139.06","£192,689.02"
