MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Mark Harper","Forest of Dean CC","£23,250.00","","£15,419.52","£7,830.48","1. 
2. ","£138,600.00","","£126,468.38","£12,131.62","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,887.90","£8,850.00","","","£6,482.17","£2,367.83","","Uncapped","£14,050.38","Uncapped","£0.00","£20,532.55","£162,420.45"
"Mark Hendrick","Preston BC","£23,250.00","","£18,037.58","£5,212.42","PR1","£138,600.00","","£120,298.70","£18,301.30","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£138,336.28","£8,850.00","","","£4,724.18","£4,125.82","","Uncapped","£7,527.94","Uncapped","£0.00","£12,252.12","£150,588.40"
"Mark Hoban","Fareham CC","£23,250.00","","£8,752.60","£14,497.40","PO16","£138,600.00","","£115,705.86","£22,894.14","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,458.46","£20,600.00","","No","£19,350.07","£1,249.93","SW1V","Uncapped","£3,469.68","Uncapped","£0.00","£22,819.75","£147,278.21"
"Mark Hunter","Cheadle BC","£23,250.00","","£23,242.21","£7.79","SK8","£138,600.00","","£126,649.61","£11,950.39","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,891.82","£20,600.00","","No","£19,618.74","£981.26","SW1P","Uncapped","£6,820.45","Uncapped","£0.00","£26,439.19","£176,331.01"
"Mark Lancaster","Milton Keynes North CC","£23,250.00","","£20,314.38","£2,935.62","MK14","£138,600.00","","£129,582.96","£9,017.04","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,897.34","£17,979.00","","No","£12,361.28","£5,617.72","SE1","Uncapped","£4,118.50","Uncapped","£0.00","£16,479.78","£166,377.12"
"Mark Lazarowicz","Edinburgh North and Leith BC","£23,250.00","","£14,015.27","£9,234.73","EH7","£138,600.00","","£126,335.82","£12,264.18","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,351.09","£8,850.00","","","£1,938.64","£6,911.36","","Uncapped","£10,252.73","Uncapped","£0.00","£12,191.37","£152,542.46"
"Mark Menzies","Fylde CC","£23,250.00","","£16,528.87","£6,721.13","FY8","£138,600.00","","£130,523.34","£8,076.66","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,052.21","£20,600.00","","No","£17,844.34","£2,755.66","SW1P","Uncapped","£10,298.88","Uncapped","£0.00","£28,143.22","£175,195.43"
"Mark Pawsey","Rugby CC","£23,250.00","","£18,510.18","£4,739.82","CV21","£138,600.00","","£121,072.73","£17,527.27","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,582.91","£20,600.00","","No","£18,879.50","£1,720.50","SW1P","Uncapped","£9,423.23","Uncapped","£0.00","£28,302.73","£167,885.64"
"Mark Prisk","Hertford and Stortford CC","£25,900.00","","£12,607.19","£13,292.81","CM20","£145,500.00","","£129,914.73","£15,585.27","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,521.92","","","","£0.00","£0.00","","Uncapped","£1,284.75","Uncapped","£0.00","£1,284.75","£143,806.67"
"Mark Pritchard","The Wrekin CC","£23,250.00","","£18,453.38","£4,796.62","TF1","£138,600.00","","£113,076.57","£25,523.43","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,529.95","£9,568.00","","No","£9,563.59","£4.41","1. SW1H
2. WV7","Uncapped","£8,285.59","Uncapped","£0.00","£17,849.18","£149,379.13"
"Mark Reckless","Rochester and Strood CC","£21,313.00","","£20,070.69","£1,242.31","1. 
2. 
3. ","£127,050.00","","£113,070.75","£13,979.25","n/a","","£0.00","£0.00","£61,374.00","","£48,557.16","£12,816.84","£181,698.60","£23,025.00","","","£0.00","£23,025.00","","Uncapped","£5,772.02","Uncapped","£0.00","£5,772.02","£187,470.62"
"Mark Simmonds","Boston and Skegness CC","£23,250.00","","£20,076.08","£3,173.92","PE21","£138,600.00","","£136,657.21","£1,942.79","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,733.29","","","","£13,775.00","£0.00","","Uncapped","£8,361.24","Uncapped","£480.00","£22,616.24","£179,349.53"
"Mark Spencer","Sherwood CC","£23,250.00","","£15,406.66","£7,843.34","NG15","£138,600.00","","£102,244.53","£36,355.47","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,651.19","","","","£7,950.00","£0.00","","Uncapped","£5,254.45","Uncapped","£0.00","£13,204.45","£130,855.64"
"Mark Tami","Alyn and Deeside CC","£23,250.00","","£13,763.13","£9,486.87","CH5","£138,600.00","","£135,111.81","£3,488.19","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,874.94","£25,450.00","","No","£21,507.16","£3,942.84","SW1V","Uncapped","£8,590.71","Uncapped","£0.00","£30,097.87","£178,972.81"
"Mark Williams","Ceredigion CC","£23,250.00","","£21,147.25","£2,102.75","SY23","£138,600.00","","£136,472.70","£2,127.30","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£157,619.95","","","","£11,593.00","£0.00","","Uncapped","£10,649.69","Uncapped","£0.00","£22,242.69","£179,862.64"
"Martin Caton","Gower CC","£23,250.00","","£9,608.05","£13,641.95","SA4","£138,600.00","","£95,745.96","£42,854.04","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£105,354.01","£8,850.00","","","£4,189.35","£4,660.65","","Uncapped","£4,826.75","Uncapped","£0.00","£9,016.10","£114,370.11"
"Martin Horwood","Cheltenham BC","£23,250.00","","£22,893.66","£356.34","GL52","£148,794.00","","£144,449.18","£4,344.82","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£167,342.84","£23,025.00","","No","£16,488.55","£6,536.45","SE1","Uncapped","£6,573.28","Uncapped","£0.00","£23,061.83","£190,404.67"
"Martin Vickers","Cleethorpes CC","£23,250.00","","£11,581.32","£11,668.68","DN35","£138,600.00","","£112,932.45","£25,667.55","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,513.77","£20,600.00","","No","£16,360.84","£4,239.16","SW1P","Uncapped","£5,083.30","Uncapped","£0.00","£21,444.14","£145,957.91"
"Mary Creagh","Wakefield CC","£23,250.00","","£21,280.30","£1,969.70","WF1","£138,600.00","","£128,471.56","£10,128.44","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,751.86","£8,850.00","","","£3,837.45","£5,012.55","","Uncapped","£8,232.03","Uncapped","£0.00","£12,069.48","£161,821.34"
"Mary Glindon","North Tyneside BC","£23,250.00","","£14,768.67","£8,481.33","NE28","£138,600.00","","£116,613.37","£21,986.63","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,382.04","£20,983.00","","No","£19,591.94","£1,391.06","SW1P","Uncapped","£9,912.90","Uncapped","£0.00","£29,504.84","£160,886.88"
"Mary MacLeod","Brentford and Isleworth BC","£25,900.00","","£15,578.52","£10,321.48","W4","£145,500.00","","£145,376.60","£123.40","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,955.12","","","","£0.00","£0.00","","Uncapped","£635.10","Uncapped","£0.00","£635.10","£161,590.22"
"Matthew Hancock","West Suffolk CC","£23,250.00","","£9,168.54","£14,081.46","","£138,600.00","","£135,984.32","£2,615.68","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£145,152.86","£18,625.00","","No","£18,230.90","£394.10","CB9","Uncapped","£4,552.68","Uncapped","£0.00","£22,783.58","£167,936.44"
"Matthew Offord","Hendon BC","£25,900.00","","£20,873.76","£5,026.24","2","£145,500.00","","£135,106.48","£10,393.52","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,980.24","","","","£0.00","£0.00","","Uncapped","£421.68","Uncapped","£0.00","£421.68","£156,401.92"
"Meg Hillier","Hackney South and Shoreditch BC","£25,900.00","","£13,647.22","£12,252.78","","£152,955.00","","£148,258.12","£4,696.88","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£161,905.34","","","","£0.00","£0.00","","Uncapped","£759.50","Uncapped","£1,645.92","£2,405.42","£164,310.76"
"Meg Munn","Sheffield, Heeley BC","£23,250.00","","£15,041.27","£8,208.73","S8","£138,600.00","","£131,168.04","£7,431.96","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,209.31","£19,558.00","","No","£19,679.38","£0.00","SW1P","Uncapped","£4,148.12","Uncapped","£0.00","£23,827.50","£170,036.81"
"Mel Stride","Central Devon CC","£23,250.00","","£11,886.97","£11,363.03","EX2","£138,600.00","","£117,837.48","£20,762.52","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,724.45","£8,850.00","","","£0.00","£8,850.00","","Uncapped","£6,445.54","Uncapped","£0.00","£6,445.54","£136,169.99"
"Menzies Campbell","North East Fife CC","£23,250.00","","£10,294.00","£12,956.00","KY15","£138,600.00","","£129,900.86","£8,699.14","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,194.86","£20,600.00","","No","£8,561.83","£12,038.17","SW1V","Uncapped","£16,555.20","Uncapped","£2,498.82","£27,615.85","£167,810.71"
"Michael Connarty","Linlithgow and East Falkirk CC","£23,250.00","","£20,454.39","£2,795.61","1. 
2. ","£138,600.00","","£138,538.09","£61.91","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,992.48","£20,600.00","","No","£20,600.00","£0.00","SE11","Uncapped","£17,649.01","Uncapped","£0.00","£38,249.01","£197,241.49"
"Michael Dugher","Barnsley East CC","£23,250.00","","£16,752.98","£6,497.02","S74","£144,168.00","","£141,723.26","£2,444.74","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,476.24","£17,675.00","","No","£13,719.68","£3,955.32","S70","Uncapped","£7,560.86","Uncapped","£0.00","£21,280.54","£179,756.78"
"Michael Ellis","Northampton North BC","£23,250.00","","£6,500.22","£16,749.78","NN2","£138,600.00","","£121,002.00","£17,598.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,502.22","£20,600.00","","No","£20,269.52","£330.48","SW1P","Uncapped","£0.00","Uncapped","£0.00","£20,269.52","£147,771.74"
"Michael Fabricant","Lichfield CC","£23,250.00","","£7,432.03","£15,817.97","","£138,600.00","","£87,737.45","£50,862.55","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£95,169.48","£11,350.00","","No","£11,118.09","£231.91","WS13","Uncapped","£5,560.80","Uncapped","£0.00","£16,678.89","£111,848.37"
"Michael Fallon","Sevenoaks CC","£25,900.00","","£335.07","£25,564.93","","£145,500.00","","£99,058.44","£46,441.56","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£99,393.51","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£99,393.51"
"Michael Gove","Surrey Heath CC","£23,250.00","","£14,013.77","£9,236.23","GU20","£138,600.00","","£138,283.10","£316.90","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,296.87","","","","£0.00","£0.00","","Uncapped","£379.35","Uncapped","£0.00","£379.35","£152,676.22"
"Michael McCann","East Kilbride, Strathaven and Lesmahagow CC","£23,250.00","","£21,114.68","£2,135.32","G74","£138,600.00","","£132,726.10","£5,873.90","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,840.78","£23,025.00","","No","£18,959.57","£4,065.43","SW1P","Uncapped","£24,013.18","Uncapped","£0.00","£42,972.75","£196,813.53"
"Michael Meacher","Oldham West and Royton BC","£23,250.00","","£17,843.07","£5,406.93","OL1","£138,600.00","","£135,141.63","£3,458.37","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,984.70","£10,400.00","","No","£8,246.60","£2,153.40","OL2","Uncapped","£1,678.95","Uncapped","£0.00","£9,925.55","£162,910.25"
"Michael Moore","Berwickshire, Roxburgh and Selkirk CC","£23,250.00","","£21,564.32","£1,685.68","TD1","£138,600.00","","£130,663.01","£7,936.99","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,227.33","","","","£11,849.00","£0.00","","Uncapped","£20,813.23","Uncapped","£0.00","£32,662.23","£184,889.56"
"Michelle Gildernew","Fermanagh and South Tyrone","£23,250.00","","£13,536.00","£9,714.00","BT74","£138,600.00","","£117,768.49","£20,831.51","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,304.49","","","","£0.00","£0.00","","Uncapped","£2,572.60","Uncapped","£0.00","£2,572.60","£133,877.09"
"Mike Crockart","Edinburgh West BC","£22,423.00","","£19,750.72","£2,672.28","","£142,318.00","","£126,113.58","£16,204.42","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£145,864.30","","","","£10,522.94","£0.00","","Uncapped","£21,473.53","Uncapped","£0.00","£31,996.47","£177,860.77"
"Mike Freer","Finchley and Golders Green BC","£25,900.00","","£25,144.06","£755.94","N3","£145,500.00","","£138,188.57","£7,311.43","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£163,332.63","","","","£0.00","£0.00","","Uncapped","£347.78","Uncapped","£609.75","£957.53","£164,290.16"
"Mike Gapes","Ilford South BC","£25,900.00","","£23,926.03","£1,973.97","IG1","£145,500.00","","£138,336.24","£7,163.76","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£162,262.27","","","","£0.00","£0.00","","Uncapped","£532.25","Uncapped","£0.00","£532.25","£162,794.52"
"Mike Hancock","Portsmouth South BC","£23,250.00","","£18,366.71","£4,883.29","PO5","£138,600.00","","£107,595.71","£31,004.29","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£125,962.42","","","","£0.00","£0.00","","Uncapped","£4,793.75","Uncapped","£0.00","£4,793.75","£130,756.17"
"Mike Kane","Wythenshawe and Sale East BC","£23,250.00","","£16,895.68","£6,354.32","","£138,600.00","","£119,948.18","£18,651.82","£6,000.00","","£182.40","£5,817.60","n/a","","£0.00","£0.00","£137,026.26","£20,600.00","","No","£19,233.70","£1,366.30","SW1P","Uncapped","£8,233.54","Uncapped","£0.00","£27,467.24","£164,493.50"
"Mike Penning","Hemel Hempstead CC","£23,250.00","","£15,121.51","£8,128.49","HP1","£138,600.00","","£112,636.63","£25,963.37","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,758.14","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£127,758.14"
"Mike Thornton","Eastleigh BC","£23,250.00","","£22,602.92","£647.08","SO50","£138,600.00","","£130,549.84","£8,050.16","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,152.76","£20,600.00","","No","£15,396.26","£5,203.74","SE1","Uncapped","£1,916.54","Uncapped","£0.00","£17,312.80","£170,465.56"
"Mike Weatherley","Hove BC","£23,250.00","","£23,383.34","£0.00","1. 
2. ","£141,618.00","","£141,618.00","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£165,001.34","£22,173.00","","No","£22,173.05","£0.00","SE1","Uncapped","£3,245.30","Uncapped","£1,030.96","£26,449.31","£191,450.65"
"Mike Weir","Angus CC","£23,250.00","","£16,951.43","£6,298.57","DD11","£138,600.00","","£103,103.06","£35,496.94","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£120,054.49","£20,600.00","","No","£20,600.41","£0.00","SW1P","Uncapped","£21,748.54","Uncapped","£0.00","£42,348.95","£162,403.44"
"Mike Wood","Batley and Spen BC","£23,250.00","","£14,261.37","£8,988.63","BD19","£139,877.00","","£138,631.92","£1,245.08","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,893.29","£20,600.00","","","£19,747.51","£852.49","","Uncapped","£5,579.15","Uncapped","£0.00","£25,326.66","£178,219.95"
"Nadhim Zahawi","Stratford-on-Avon CC","£23,250.00","","£15,435.91","£7,814.09","CV37","£138,600.00","","£132,747.97","£5,852.03","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,183.88","£8,850.00","","","£0.00","£8,850.00","","Uncapped","£5,116.91","Uncapped","£0.00","£5,116.91","£153,300.79"
"Nadine Dorries","Mid Bedfordshire CC","£23,250.00","","£11,251.09","£11,998.91","SG17","£138,600.00","","£138,045.47","£554.53","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,296.56","£20,600.00","","","£0.00","£20,600.00","","Uncapped","£1,756.71","Uncapped","£0.00","£1,756.71","£151,053.27"
"Naomi Long","Belfast East","£23,250.00","","£22,669.79","£580.21","BT4","£141,076.00","","£133,336.32","£7,739.68","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,006.11","£20,600.00","","No","£19,421.76","£1,178.24","SW1V","Uncapped","£16,781.21","Uncapped","£0.00","£36,202.97","£192,209.08"
"Natascha Engel","North East Derbyshire CC","£23,250.00","","£20,813.55","£2,436.45","","£138,600.00","","£138,040.12","£559.88","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,853.67","£27,875.00","","No","£27,875.00","£0.00","1. SE27
2. SE27","Uncapped","£7,935.47","Uncapped","£0.00","£35,810.47","£194,664.14"
"Neil Carmichael","Stroud CC","£23,250.00","","£19,935.98","£3,314.02","GL9","£138,600.00","","£132,475.50","£6,124.50","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,411.48","£20,600.00","","No","£20,327.74","£272.26","SW1P","Uncapped","£6,754.88","Uncapped","£9,834.59","£36,917.21","£189,328.69"
"Neil Parish","Tiverton and Honiton CC","£23,250.00","","£3,239.13","£20,010.87","","£138,600.00","","£136,110.03","£2,489.97","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,349.16","£20,600.00","","No","£20,549.97","£50.03","SW8","Uncapped","£7,051.50","Uncapped","£0.00","£27,601.47","£166,950.63"
"Nia Griffith","Llanelli CC","£22,596.00","","£22,308.78","£287.22","SA15","£138,600.00","","£138,377.06","£222.94","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,685.84","","","","£0.00","£0.00","","Uncapped","£7,216.55","Uncapped","£0.00","£7,216.55","£167,902.39"
"Nic Dakin","Scunthorpe CC","","","£20,665.32","£0.00","","","","£134,339.30","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,004.62","","","","£20,600.00","£0.00","","Uncapped","£9,665.22","Uncapped","£0.00","£30,265.22","£185,269.84"
"Nicholas Brown","Newcastle upon Tyne East BC","£23,250.00","","£6,231.55","£17,018.45","NE1","£138,600.00","","£122,912.77","£15,687.23","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,144.32","£8,850.00","","","£2,493.65","£6,356.35","","Uncapped","£8,217.50","Uncapped","£0.00","£10,711.15","£139,855.47"
"Nicholas Soames","Mid Sussex CC","£23,250.00","","£14,674.23","£8,575.77","RH16","£138,600.00","","£124,858.23","£13,741.77","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,532.46","£8,850.00","","","£2,969.03","£5,880.97","","Uncapped","£1,894.70","Uncapped","£0.00","£4,863.73","£144,396.19"
"Nick Boles","Grantham and Stamford CC","£23,250.00","","£14,230.75","£9,019.25","1. 
2. ","£138,600.00","","£137,330.70","£1,269.30","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,561.45","£10,400.00","","No","£9,142.32","£1,257.68","NG32","Uncapped","£5,040.63","Uncapped","£480.00","£14,662.95","£166,224.40"
"Nick Clegg","Sheffield, Hallam CC","£23,250.00","","£20,547.58","£2,702.42","S11","£138,600.00","","£137,577.65","£1,022.35","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,125.23","£18,625.00","","No","£10,387.58","£8,237.42","S6","Uncapped","£3,860.80","Uncapped","£0.00","£14,248.38","£172,373.61"
"Nick de Bois","Enfield North BC","£25,900.00","","£19,554.93","£6,345.07","EN3","£145,500.00","","£129,469.88","£16,030.12","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,024.81","","","","£0.00","£0.00","","Uncapped","£1,089.70","Uncapped","£0.00","£1,089.70","£150,114.51"
"Nick Gibb","Bognor Regis and Littlehampton CC","£23,250.00","","£13,371.08","£9,878.92","PO22","£138,600.00","","£104,218.67","£34,381.33","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,589.75","","","","£0.00","£0.00","","Uncapped","£5,905.20","Uncapped","£0.00","£5,905.20","£123,494.95"
"Nick Harvey","North Devon CC","£23,250.00","","£21,572.81","£1,677.19","EX31","£138,600.00","","£136,779.19","£1,820.81","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,352.00","£25,450.00","","No","£21,753.04","£3,696.96","SE11","Uncapped","£13,313.93","Uncapped","£0.00","£35,066.97","£193,418.97"
"Nick Herbert","Arundel and South Downs CC","£23,250.00","","£9,032.99","£14,217.01","","£138,600.00","","£116,025.25","£22,574.75","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£125,058.24","","","","£0.00","£0.00","","Uncapped","£1,823.10","Uncapped","£0.00","£1,823.10","£126,881.34"
"Nick Hurd","Ruislip, Northwood and Pinner BC","£25,900.00","","£11,512.64","£14,387.36","HA6","£145,500.00","","£136,896.74","£8,603.26","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,409.38","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£148,409.38"
"Nick Raynsford","Greenwich and Woolwich BC","£25,900.00","","£15,661.48","£10,238.52","SE10","£145,500.00","","£127,556.63","£17,943.37","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£143,218.11","","","","£0.00","£0.00","","Uncapped","£50.85","Uncapped","£342.00","£392.85","£143,610.96"
"Nick Smith","Blaenau Gwent CC","£23,250.00","","£21,897.87","£1,352.13","NP23","£138,600.00","","£132,489.89","£6,110.11","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,387.76","","","","£0.00","£0.00","","Uncapped","£9,257.08","Uncapped","£0.00","£9,257.08","£163,644.84"
"Nicky Morgan","Loughborough CC","£23,250.00","","£14,972.53","£8,277.47","LE11","£138,600.00","","£138,778.38","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,750.91","£23,025.00","","No","£19,636.70","£3,388.30","SE1","Uncapped","£7,149.59","Uncapped","£0.00","£26,786.29","£180,537.20"
"Nicola Blackwood","Oxford West and Abingdon CC","£23,250.00","","£8,661.30","£14,588.70","1. 
2. ","£138,600.00","","£126,599.76","£12,000.24","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,261.06","£20,600.00","","No","£18,028.10","£2,571.90","SE1","Uncapped","£1,510.35","Uncapped","£0.00","£19,538.45","£154,799.51"
"Nigel Adams","Selby and Ainsty CC","£23,250.00","","£15,435.25","£7,814.75","","£138,600.00","","£120,662.70","£17,937.30","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£136,097.95","£27,875.00","","No","£12,769.90","£15,105.10","SW8","Uncapped","£8,063.58","Uncapped","£0.00","£20,833.48","£156,931.43"
"Nigel Dodds","Belfast North","£23,250.00","","£13,026.00","£10,224.00","","£138,600.00","","£122,492.30","£16,107.70","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,518.30","£20,600.00","","No","£19,850.88","£749.12","SE11","Uncapped","£17,560.52","Uncapped","£0.00","£37,411.40","£172,929.70"
"Nigel Evans","Ribble Valley CC","£23,250.00","","£12,322.63","£10,927.37","BB7","£145,843.00","","£114,092.28","£31,750.72","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,414.91","£20,600.00","","No","£18,516.75","£2,083.25","1. SW1P
2. SW1P","Uncapped","£15,132.43","Uncapped","£0.00","£33,649.18","£160,064.09"
"Nigel Mills","Amber Valley CC","£23,250.00","","£12,482.51","£10,767.49","DE5","£138,600.00","","£110,189.61","£28,410.39","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£122,672.12","","","","£11,024.97","£0.00","","Uncapped","£4,619.95","Uncapped","£0.00","£15,644.92","£138,317.04"
"Norman Baker","Lewes CC","£25,787.00","","£25,644.71","£142.29","BN7","£138,600.00","","£137,947.59","£652.41","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£163,592.30","£20,600.00","","No","£20,431.06","£168.94","SW1Y","Uncapped","£5,447.45","Uncapped","£0.00","£25,878.51","£189,470.81"
"Norman Lamb","North Norfolk CC","£23,250.00","","£19,624.19","£3,625.81","1. 
2. ","£138,600.00","","£135,275.14","£3,324.86","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,899.33","","","","£11,993.50","£0.00","","Uncapped","£5,213.75","Uncapped","£0.00","£17,207.25","£172,106.58"
"Oliver Colvile","Plymouth, Sutton and Devonport BC","£23,250.00","","£18,162.30","£5,087.70","PL4","£144,168.00","","£117,022.44","£27,145.56","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,184.74","£8,850.00","","","£3,513.81","£5,336.19","","Uncapped","£11,235.78","Uncapped","£0.00","£14,749.59","£149,934.33"
"Oliver Heald","North East Hertfordshire CC","£23,250.00","","£21,159.65","£2,090.35","SG6","£138,600.00","","£125,728.55","£12,871.45","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,888.20","£9,744.00","","","£9,450.60","£293.40","","Uncapped","£3,427.80","Uncapped","£0.00","£12,878.40","£159,766.60"
"Oliver Letwin","West Dorset CC","£23,250.00","","£13,983.15","£9,266.85","","£138,600.00","","£126,977.76","£11,622.24","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,960.91","","","","£0.00","£0.00","","Uncapped","£1,138.53","Uncapped","£0.00","£1,138.53","£142,099.44"
"Owen Paterson","North Shropshire CC","£23,250.00","","£10,977.88","£12,272.12","","£138,600.00","","£118,101.95","£20,498.05","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,079.83","£14,725.00","","No","£11,809.86","£2,915.14","SW1P","Uncapped","£6,032.45","Uncapped","£0.00","£17,842.31","£146,922.14"
"Owen Smith","Pontypridd CC","£23,250.00","","£19,336.59","£3,913.41","CF37","£138,600.00","","£136,425.31","£2,174.69","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,761.90","£27,875.00","","No","£19,932.29","£7,942.71","SE11","Uncapped","£9,384.38","Uncapped","£0.00","£29,316.67","£185,078.57"
"Pamela Nash","Airdrie and Shotts CC","£23,250.00","","£21,611.61","£1,638.39","ML6","£138,600.00","","£132,827.29","£5,772.71","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,438.90","£20,600.00","","No","£19,257.43","£1,342.57","SE1","Uncapped","£20,495.24","Uncapped","£0.00","£39,752.67","£194,191.57"
"Pat Doherty","West Tyrone","£23,250.00","","£10,330.31","£12,919.69","BT78","£138,600.00","","£128,224.32","£10,375.68","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£138,554.63","","","","£0.00","£0.00","","Uncapped","£1,906.00","Uncapped","£0.00","£1,906.00","£140,460.63"
"Pat Glass","North West Durham CC","£23,250.00","","£23,001.70","£248.30","DH8","£138,600.00","","£138,147.44","£452.56","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£161,149.14","£20,600.00","","No","£14,722.71","£5,877.29","SE11","Uncapped","£10,522.43","Uncapped","£0.00","£25,245.14","£186,394.28"
