MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Caroline Dinenage","Gosport BC","","","£13,247.43","£0.00","","","","£104,070.31","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,317.74","","","","£19,435.79","£0.00","","Uncapped","£4,905.55","Uncapped","£0.00","£24,341.34","£141,659.08"
"Caroline Flint","Don Valley CC","","","£22,127.79","£0.00","","","","£115,785.19","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£137,912.98","","","","£2,288.64","£0.00","","Uncapped","£5,218.60","Uncapped","£0.00","£7,507.24","£145,420.22"
"Caroline Lucas","Brighton, Pavilion BC","","","£18,327.18","£0.00","","","","£116,500.33","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£134,827.51","","","","£4,277.80","£0.00","","Uncapped","£5,391.60","Uncapped","£0.00","£9,669.40","£144,496.91"
"Caroline Nokes","Romsey and Southampton North CC","","","£9,252.82","£0.00","","","","£85,479.58","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£94,732.40","","","","£16,910.90","£0.00","","Uncapped","£7,620.00","Uncapped","£0.00","£24,530.90","£119,263.30"
"Caroline Spelman","Meriden CC","","","£11,603.57","£0.00","","","","£78,172.55","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£89,776.12","","","","£0.00","£0.00","","Uncapped","£5,005.53","Uncapped","£105.24","£5,110.77","£94,886.89"
"Catherine McKinnell","Newcastle upon Tyne North BC","","","£19,093.10","£0.00","","","","£122,036.74","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,129.84","","","","£22,663.26","£0.00","","Uncapped","£9,208.92","Uncapped","£0.00","£31,872.18","£173,002.02"
"Cathy Jamieson","Kilmarnock and Loudoun CC","","","£21,358.52","£0.00","","","","£134,482.55","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,841.07","","","","£21,445.75","£0.00","","Uncapped","£11,290.78","Uncapped","£0.00","£32,736.53","£188,577.60"
"Charles Hendry","Wealden CC","","","£4,692.09","£0.00","","","","£91,523.37","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£96,215.46","","","","£12,756.80","£0.00","","Uncapped","£1,710.50","Uncapped","£0.00","£14,467.30","£110,682.76"
"Charles Kennedy","Ross, Skye and Lochaber CC","","","£23,211.72","£0.00","","","","£135,850.32","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,062.04","","","","£19,631.19","£0.00","","Uncapped","£26,720.35","Uncapped","£0.00","£46,351.54","£205,413.58"
"Charles Walker","Broxbourne BC","","","£11,389.27","£0.00","","","","£117,342.79","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£128,732.06","","","","£0.00","£0.00","","Uncapped","£918.55","Uncapped","£0.00","£918.55","£129,650.61"
"Charlie Elphicke","Dover CC","","","£18,449.58","£0.00","","","","£125,977.71","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,427.29","","","","£0.00","£0.00","","Uncapped","£2,486.60","Uncapped","£0.00","£2,486.60","£146,913.89"
"Charlotte Leslie","Bristol North West BC","","","£22,270.24","£0.00","","","","£137,876.27","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,146.51","","","","£21,640.33","£0.00","","Uncapped","£2,979.05","Uncapped","£0.00","£24,619.38","£184,765.89"
"Cheryl Gillan","Chesham and Amersham CC","","","£21,309.88","£0.00","","","","£133,185.48","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,495.36","","","","£5,078.96","£0.00","","Uncapped","£3,190.15","Uncapped","£0.00","£8,269.11","£162,764.47"
"Chinyelu Onwurah","Newcastle upon Tyne Central BC","","","£18,195.59","£0.00","","","","£123,872.90","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,068.49","","","","£11,208.93","£0.00","","Uncapped","£16,334.39","Uncapped","£0.00","£27,543.32","£169,611.81"
"Chloe Smith","Norwich North BC","","","£20,826.02","£0.00","","","","£119,713.68","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,539.70","","","","£11,611.98","£0.00","","Uncapped","£4,592.70","Uncapped","£0.00","£16,204.68","£156,744.38"
"Chris Bryant","Rhondda CC","","","£13,667.73","£0.00","","","","£119,455.77","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,123.50","","","","£19,914.88","£0.00","","Uncapped","£10,643.30","Uncapped","£0.00","£30,558.18","£163,681.68"
"Chris Evans","Islwyn CC","","","£18,786.60","£0.00","","","","£124,211.02","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,997.62","","","","£19,903.72","£0.00","","Uncapped","£6,739.30","Uncapped","£0.00","£26,643.02","£169,640.64"
"Chris Grayling","Epsom and Ewell BC","","","£17,496.07","£0.00","","","","£126,827.55","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,323.62","","","","£0.00","£0.00","","Uncapped","£793.95","Uncapped","£0.00","£793.95","£145,117.57"
"Chris Heaton-Harris","Daventry CC","","","£9,129.94","£0.00","","","","£102,032.19","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£111,162.13","","","","£25,813.89","£0.00","","Uncapped","£3,038.60","Uncapped","£0.00","£28,852.49","£140,014.62"
"Chris Huhne","Eastleigh BC","","","£22,236.18","£0.00","","","","£111,218.44","£0.00","n/a","","£0.00","£0.00","n/a","","£30,902.65","£0.00","£164,357.27","","","","£0.00","£0.00","","Uncapped","£2,287.17","Uncapped","£0.00","£2,287.17","£166,644.44"
"Chris Kelly","Dudley South BC","","","£8,567.71","£0.00","","","","£91,289.17","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£99,856.88","","","","£21,250.29","£0.00","","Uncapped","£5,603.70","Uncapped","£0.00","£26,853.99","£126,710.87"
"Chris Pincher","Tamworth CC","","","£16,448.28","£0.00","","","","£129,756.30","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,204.58","","","","£21,005.46","£0.00","","Uncapped","£6,033.00","Uncapped","£0.00","£27,038.46","£173,243.04"
"Chris Ruane","Vale of Clwyd CC","","","£21,512.24","£0.00","","","","£137,438.94","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,951.18","","","","£24,581.80","£0.00","","Uncapped","£6,410.50","Uncapped","£0.00","£30,992.30","£189,943.48"
"Chris Skidmore","Kingswood BC","","","£17,184.35","£0.00","","","","£132,703.80","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,888.15","","","","£17,420.14","£0.00","","Uncapped","£625.40","Uncapped","£0.00","£18,045.54","£167,933.69"
"Chris White","Warwick and Leamington BC","","","£15,401.69","£0.00","","","","£116,504.78","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,906.47","","","","£19,656.26","£0.00","","Uncapped","£3,504.60","Uncapped","£0.00","£23,160.86","£155,067.33"
"Chris Williamson","Derby North BC","","","£22,242.64","£0.00","","","","£129,553.54","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,796.18","","","","£22,345.14","£0.00","","Uncapped","£13,208.41","Uncapped","£0.00","£35,553.55","£187,349.73"
"Christopher Chope","Christchurch CC","","","£16,315.65","£0.00","","","","£77,514.09","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£93,829.74","","","","£2,521.74","£0.00","","Uncapped","£6,641.15","Uncapped","£0.00","£9,162.89","£102,992.63"
"Christopher Leslie","Nottingham East BC","","","£18,846.10","£0.00","","","","£125,999.90","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,846.00","","","","£10,610.74","£0.00","","Uncapped","£5,402.23","Uncapped","£0.00","£16,012.97","£160,858.97"
"Chuka Umunna","Streatham BC","","","£23,735.33","£0.00","","","","£155,434.64","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£179,169.97","","","","£0.00","£0.00","","Uncapped","£666.80","Uncapped","£105.00","£771.80","£179,941.77"
"Claire Perry","Devizes CC","","","£19,873.05","£0.00","","","","£126,946.75","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,819.80","","","","£0.00","£0.00","","Uncapped","£2,857.02","Uncapped","£0.00","£2,857.02","£149,676.82"
"Clive Betts","Sheffield South East BC","","","£20,427.53","£0.00","","","","£128,394.28","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,821.81","","","","£19,913.34","£0.00","","Uncapped","£10,314.00","Uncapped","£49.00","£30,276.34","£179,098.15"
"Clive Efford","Eltham BC","","","£24,644.92","£0.00","","","","£137,527.56","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£162,172.48","","","","£0.00","£0.00","","Uncapped","£1,008.70","Uncapped","£705.85","£1,714.55","£163,887.03"
"Conor Burns","Bournemouth West BC","","","£7,431.19","£0.00","","","","£116,122.30","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£123,553.49","","","","£18,633.85","£0.00","","Uncapped","£4,422.95","Uncapped","£0.00","£23,056.80","£146,610.29"
"Conor Murphy","Newry and Armagh","","","£10,679.53","£0.00","","","","£122,495.16","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,174.69","","","","£0.00","£0.00","","Uncapped","£2,309.09","Uncapped","£0.00","£2,309.09","£135,483.78"
"Craig Whittaker","Calder Valley CC","","","£13,674.10","£0.00","","","","£129,978.71","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£143,652.81","","","","£19,275.34","£0.00","","Uncapped","£8,181.81","Uncapped","£0.00","£27,457.15","£171,109.96"
"Crispin Blunt","Reigate BC","","","£22,096.18","£0.00","","","","£74,854.43","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£96,950.61","","","","£0.00","£0.00","","Uncapped","£2,773.25","Uncapped","£0.00","£2,773.25","£99,723.86"
"Dai Havard","Merthyr Tydfil and Rhymney CC","","","£21,313.86","£0.00","","","","£120,883.87","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,197.73","","","","£19,971.06","£0.00","","Uncapped","£5,458.77","Uncapped","£0.00","£25,429.83","£167,627.56"
"Damian Collins","Folkestone and Hythe CC","","","£12,726.07","£0.00","","","","£118,493.77","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,219.84","","","","£23,850.00","£0.00","","Uncapped","£5,209.04","Uncapped","£0.00","£29,059.04","£160,278.88"
"Damian Green","Ashford CC","","","£11,405.96","£0.00","","","","£103,211.36","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£114,617.32","","","","£0.00","£0.00","","Uncapped","£580.30","Uncapped","£0.00","£580.30","£115,197.62"
"Damian Hinds","East Hampshire CC","","","£3,842.08","£0.00","","","","£79,228.68","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£83,070.76","","","","£6,268.51","£0.00","","Uncapped","£3,139.80","Uncapped","£0.00","£9,408.31","£92,479.07"
"Dan Jarvis","Barnsley Central BC","","","£19,848.91","£0.00","","","","£135,956.56","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,805.47","","","","£23,437.09","£0.00","","Uncapped","£9,260.42","Uncapped","£0.00","£32,697.51","£188,502.98"
"Dan Rogerson","North Cornwall CC","","","£13,804.43","£0.00","","","","£106,146.57","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£119,951.00","","","","£13,638.00","£0.00","","Uncapped","£9,510.76","Uncapped","£0.00","£23,148.76","£143,099.76"
"Daniel Byles","North Warwickshire CC","","","£13,586.52","£0.00","","","","£114,164.97","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,751.49","","","","£24,243.29","£0.00","","Uncapped","£10,496.56","Uncapped","£0.00","£34,739.85","£162,491.34"
"Daniel Kawczynski","Shrewsbury and Atcham CC","","","£19,412.83","£0.00","","","","£131,593.79","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,006.62","","","","£22,425.00","£0.00","","Uncapped","£12,791.69","Uncapped","£0.00","£35,216.69","£186,223.31"
"Daniel Poulter","Central Suffolk and North Ipswich CC","","","£14,866.46","£0.00","","","","£127,173.63","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,040.09","","","","£20,842.66","£0.00","","Uncapped","£11,033.01","Uncapped","£0.00","£31,875.67","£173,915.76"
"Danny Alexander","Inverness, Nairn, Badenoch and Strathspey CC","","","£21,766.49","£0.00","","","","£133,856.58","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,623.07","","","","£0.00","£0.00","","Uncapped","£26,722.78","Uncapped","£0.00","£26,722.78","£182,345.85"
"Dave Watts","St Helens North BC","","","£16,102.46","£0.00","","","","£106,061.64","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£122,164.10","","","","£3,042.28","£0.00","","Uncapped","£6,097.60","Uncapped","£0.00","£9,139.88","£131,303.98"
"David Amess","Southend West BC","","","£18,398.91","£0.00","","","","£97,767.62","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£116,166.53","","","","£19,956.53","£0.00","","Uncapped","£5,173.13","Uncapped","£0.00","£25,129.66","£141,296.19"
"David Anderson","Blaydon BC","","","£15,433.91","£0.00","","","","£133,760.82","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,194.73","","","","£17,345.23","£0.00","","Uncapped","£11,254.27","Uncapped","£0.00","£28,599.50","£177,794.23"
"David Blunkett","Sheffield, Brightside and Hillsborough BC","","","£22,200.00","£0.00","","","","£128,068.18","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,268.18","","","","£13,374.90","£0.00","","Uncapped","£868.95","Uncapped","£0.00","£14,243.85","£164,512.03"
"David Burrowes","Enfield, Southgate BC","","","£13,917.40","£0.00","","","","£127,469.52","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,386.92","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£141,386.92"
"David Cameron","Witney CC","","","£2,005.50","£0.00","","","","£119,701.01","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£121,706.51","","","","£0.00","£0.00","","Uncapped","£282.25","Uncapped","£0.00","£282.25","£121,988.76"
"David Crausby","Bolton North East BC","","","£15,782.73","£0.00","","","","£104,467.56","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£120,250.29","","","","£19,973.17","£0.00","","Uncapped","£9,016.77","Uncapped","£0.00","£28,989.94","£149,240.23"
"David Davies","Monmouth CC","","","£18,906.66","£0.00","","","","£97,156.38","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£116,063.04","","","","£16,343.80","£0.00","","Uncapped","£9,217.42","Uncapped","£0.00","£25,561.22","£141,624.26"
"David Davis","Haltemprice and Howden CC","","","£19,311.55","£0.00","","","","£121,656.00","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,967.55","","","","£18,890.51","£0.00","","Uncapped","£5,704.69","Uncapped","£0.00","£24,595.20","£165,562.75"
"David Evennett","Bexleyheath and Crayford BC","","","£9,373.60","£0.00","","","","£119,723.00","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,096.60","","","","£0.00","£0.00","","Uncapped","£722.00","Uncapped","£0.00","£722.00","£129,818.60"
"David Gauke","South West Hertfordshire CC","","","£8,205.91","£0.00","","","","£108,456.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£116,662.31","","","","£3,253.66","£0.00","","Uncapped","£344.70","Uncapped","£0.00","£3,598.36","£120,260.67"
"David Hamilton","Midlothian CC","","","£18,199.91","£0.00","","","","£82,773.70","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£100,973.61","","","","£21,515.76","£0.00","","Uncapped","£15,427.70","Uncapped","£0.00","£36,943.46","£137,917.07"
"David Hanson","Delyn CC","","","£14,416.84","£0.00","","","","£113,696.10","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£128,112.94","","","","£22,399.86","£0.00","","Uncapped","£9,943.14","Uncapped","£0.00","£32,343.00","£160,455.94"
"David Heath","Somerton and Frome CC","","","£18,461.78","£0.00","","","","£106,657.13","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£125,118.91","","","","£19,043.91","£0.00","","Uncapped","£6,322.90","Uncapped","£0.00","£25,366.81","£150,485.72"
"David Heyes","Ashton-under-Lyne BC","","","£14,246.94","£0.00","","","","£114,782.06","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,029.00","","","","£19,775.53","£0.00","","Uncapped","£4,888.35","Uncapped","£0.00","£24,663.88","£153,692.88"
"David Jones","Clwyd West CC","","","£12,139.67","£0.00","","","","£123,231.88","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,371.55","","","","£19,483.04","£0.00","","Uncapped","£5,133.99","Uncapped","£0.00","£24,617.03","£159,988.58"
"David Lammy","Tottenham BC","","","£22,642.39","£0.00","","","","£141,363.37","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£164,005.76","","","","£0.00","£0.00","","Uncapped","£2,271.62","Uncapped","£0.00","£2,271.62","£166,277.38"
"David Laws","Yeovil CC","","","£20,544.01","£0.00","","","","£126,919.80","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,463.81","","","","£0.00","£0.00","","Uncapped","£5,155.60","Uncapped","£0.00","£5,155.60","£152,619.41"
"David Lidington","Aylesbury CC","","","£9,192.68","£0.00","","","","£106,202.09","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£115,394.77","","","","£10,273.00","£0.00","","Uncapped","£1,225.00","Uncapped","£0.00","£11,498.00","£126,892.77"
"David Miliband","South Shields BC","","","£13,344.27","£0.00","","","","£142,240.13","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,584.40","","","","£4,175.68","£0.00","","Uncapped","£5,144.47","Uncapped","£0.00","£9,320.15","£164,904.55"
"David Morris","Morecambe and Lunesdale CC","","","£31,751.39","£0.00","","","","£114,220.38","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£145,971.77","","","","£23,919.50","£0.00","","Uncapped","£29,102.77","Uncapped","£0.00","£53,022.27","£198,994.04"
"David Mowat","Warrington South BC","","","£15,852.21","£0.00","","","","£110,896.44","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,748.65","","","","£300.00","£0.00","","Uncapped","£11,620.35","Uncapped","£0.00","£11,920.35","£138,669.00"
"David Mundell","Dumfriesshire, Clydesdale and Tweeddale CC","","","£21,808.53","£0.00","","","","£117,705.92","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,514.45","","","","£18,932.93","£0.00","","Uncapped","£19,587.81","Uncapped","£0.00","£38,520.74","£178,035.19"
"David Nuttall","Bury North BC","","","£12,116.56","£0.00","","","","£62,481.86","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£74,598.42","","","","£21,193.20","£0.00","","Uncapped","£3,590.55","Uncapped","£0.00","£24,783.75","£99,382.17"
"David Ruffley","Bury St Edmunds CC","","","£15,271.72","£0.00","","","","£125,958.50","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,230.22","","","","£9,347.26","£0.00","","Uncapped","£5,107.95","Uncapped","£0.00","£14,455.21","£155,685.43"
